State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,TUTICORIN,2008,Rabi,Rice,54586,207339
Tamil Nadu,TUTICORIN,2008,Rabi,Gram,22700,20439
Tamil Nadu,TUTICORIN,2008,Rabi,Groundnut,47822,101193
Tamil Nadu,TUTICORIN,2008,Rabi,Maize,26493,129311
Tamil Nadu,TUTICORIN,2008,Rabi,Bajra,9136,20559
Tamil Nadu,TUTICORIN,2008,Rabi,Jowar,2629,8127
Tamil Nadu,TUTICORIN,2008,Rabi,Moong(Green Gram),27143,18123
Tamil Nadu,TUTICORIN,2008,Rabi,Urad,23382,18862
Tamil Nadu,TUTICORIN,2008,Rabi,Cotton(lint),17873,28132
Tamil Nadu,TUTICORIN,2008,Rabi,Ragi,13491,28264
Tamil Nadu,TUTICORIN,2008,Whole Year,Sugarcane,16932,1435499
Tamil Nadu,TUTICORIN,2008,Whole Year,Banana,8194,336537
Tamil Nadu,TUTICORIN,2008,Whole Year,Tapioca,4957,12729
Tamil Nadu,TUTICORIN,2008,Whole Year,Coconut,12628,16824
Tamil Nadu,TUTICORIN,2008,Whole Year,Cashewnut,6311,5433
Tamil Nadu,TUTICORIN,2008,Whole Year,Turmeric,11695,7872
Tamil Nadu,TUTICORIN,2008,Whole Year,Onion,1403,1235
Tamil Nadu,TUTICORIN,2008,Whole Year,Dry chillies,6768,14405
Tamil Nadu,TUTICORIN,2008,Whole Year,Coriander,14280,16646
Tamil Nadu,TUTICORIN,2008,Whole Year,Castor seed,6572,20425
Tamil Nadu,TUTICORIN,2008,Summer,Rice,32569,144144
Tamil Nadu,TUTICORIN,2008,Summer,Groundnut,30092,50077
Tamil Nadu,TUTICORIN,2008,Summer,Sesamum,2444,7487
Tamil Nadu,TUTICORIN,2008,Summer,Sunflower,14731,14812
Tamil Nadu,TUTICORIN,2008,Summer,Black gram,13201,21066
Tamil Nadu,TUTICORIN,2009,Kharif,Rice,24952,83981
Tamil Nadu,TUTICORIN,2009,Kharif,Maize,33117,120824
Tamil Nadu,TUTICORIN,2009,Kharif,Groundnut,7607,22472
Tamil Nadu,TUTICORIN,2009,Kharif,Jowar,8073,22807
Tamil Nadu,TUTICORIN,2009,Kharif,Bajra,8702,30324
Tamil Nadu,TUTICORIN,2009,Kharif,Ragi,10475,19861
Tamil Nadu,TUTICORIN,2009,Kharif,Moong(Green Gram),18139,9718
Tamil Nadu,TUTICORIN,2009,Kharif,Urad,27430,15847
Tamil Nadu,TUTICORIN,2009,Kharif,Cotton(lint),13731,9702
Tamil Nadu,TUTICORIN,2009,Kharif,Sunflower,1226,3272
Tamil Nadu,TUTICORIN,2009,Rabi,Rice,103861,376961
Tamil Nadu,TUTICORIN,2009,Rabi,Gram,8517,9626
Tamil Nadu,TUTICORIN,2009,Rabi,Groundnut,17017,28169
Tamil Nadu,TUTICORIN,2009,Rabi,Maize,26152,159062
Tamil Nadu,TUTICORIN,2009,Rabi,Bajra,12379,15870
Tamil Nadu,TUTICORIN,2009,Rabi,Jowar,3876,5126
Tamil Nadu,TUTICORIN,2009,Rabi,Moong(Green Gram),19142,10166
Tamil Nadu,TUTICORIN,2009,Rabi,Urad,32955,14001
Tamil Nadu,TUTICORIN,2009,Rabi,Cotton(lint),17089,15223
Tamil Nadu,TUTICORIN,2009,Rabi,Ragi,8092,15602
Tamil Nadu,TUTICORIN,2009,Whole Year,Sugarcane,5663,575798
Tamil Nadu,TUTICORIN,2009,Whole Year,Banana,10721,329621
Tamil Nadu,TUTICORIN,2009,Whole Year,Tapioca,12393,12212
Tamil Nadu,TUTICORIN,2009,Whole Year,Coconut,10163,11198
Tamil Nadu,TUTICORIN,2009,Whole Year,Cashewnut,8432,29855
Tamil Nadu,TUTICORIN,2009,Whole Year,Turmeric,824,2310
Tamil Nadu,TUTICORIN,2009,Whole Year,Onion,15406,23257
Tamil Nadu,TUTICORIN,2009,Whole Year,Dry chillies,9028,17498
Tamil Nadu,TUTICORIN,2009,Whole Year,Coriander,14995,26207
Tamil Nadu,TUTICORIN,2009,Whole Year,Castor seed,4800,10178
Tamil Nadu,TUTICORIN,2009,Summer,Rice,86480,364089
Tamil Nadu,TUTICORIN,2009,Summer,Groundnut,16949,33750
Tamil Nadu,TUTICORIN,2009,Summer,Sesamum,6652,7819
Tamil Nadu,TUTICORIN,2009,Summer,Sunflower,15023,34515
Tamil Nadu,TUTICORIN,2009,Summer,Black gram,3078,10937
Tamil Nadu,TUTICORIN,2010,Kharif,Rice,26711,84431
Tamil Nadu,TUTICORIN,2010,Kharif,Maize,31304,113094
Tamil Nadu,TUTICORIN,2010,Kharif,Groundnut,45211,132742
Tamil Nadu,TUTICORIN,2010,Kharif,Jowar,8733,17723
Tamil Nadu,TUTICORIN,2010,Kharif,Bajra,5095,12197
Tamil Nadu,TUTICORIN,2010,Kharif,Ragi,16380,28245
Tamil Nadu,TUTICORIN,2010,Kharif,Moong(Green Gram),25212,26658
Tamil Nadu,TUTICORIN,2010,Kharif,Urad,1536,1513
Tamil Nadu,TUTICORIN,2010,Kharif,Cotton(lint),1965,2978
Tamil Nadu,TUTICORIN,2010,Kharif,Sunflower,2529,10002
Tamil Nadu,TUTICORIN,2010,Rabi,Rice,112307,449529
Tamil Nadu,TUTICORIN,2010,Rabi,Gram,11210,6055
Tamil Nadu,TUTICORIN,2010,Rabi,Groundnut,49292,68610
Tamil Nadu,TUTICORIN,2010,Rabi,Maize,30583,144385
Tamil Nadu,TUTICORIN,2010,Rabi,Bajra,5273,6213
Tamil Nadu,TUTICORIN,2010,Rabi,Jowar,1986,1439
Tamil Nadu,TUTICORIN,2010,Rabi,Moong(Green Gram),8287,9416
Tamil Nadu,TUTICORIN,2010,Rabi,Urad,12755,13285
Tamil Nadu,TUTICORIN,2010,Rabi,Cotton(lint),23720,30447
Tamil Nadu,TUTICORIN,2010,Rabi,Ragi,9791,28566
Tamil Nadu,TUTICORIN,2010,Whole Year,Sugarcane,4717,501484
Tamil Nadu,TUTICORIN,2010,Whole Year,Banana,7683,238452
Tamil Nadu,TUTICORIN,2010,Whole Year,Tapioca,8883,23704
Tamil Nadu,TUTICORIN,2010,Whole Year,Coconut,6932,16137
Tamil Nadu,TUTICORIN,2010,Whole Year,Cashewnut,10898,19937
Tamil Nadu,TUTICORIN,2010,Whole Year,Turmeric,12141,26036
Tamil Nadu,TUTICORIN,2010,Whole Year,Onion,9321,28662
Tamil Nadu,TUTICORIN,2010,Whole Year,Dry chillies,9748,26276
Tamil Nadu,TUTICORIN,2010,Whole Year,Coriander,5369,18299
Tamil Nadu,TUTICORIN,2010,Whole Year,Castor seed,5699,14122
Tamil Nadu,TUTICORIN,2010,Summer,Rice,105030,368134
Tamil Nadu,TUTICORIN,2010,Summer,Groundnut,49004,120384
Tamil Nadu,TUTICORIN,2010,Summer,Sesamum,1721,6813
Tamil Nadu,TUTICORIN,2010,Summer,Sunflower,12301,17675
Tamil Nadu,TUTICORIN,2010,Summer,Black gram,8657,12577
Tamil Nadu,TUTICORIN,2011,Kharif,Rice,120684,576169
Tamil Nadu,TUTICORIN,2011,Kharif,Maize,22448,177245
Tamil Nadu,TUTICORIN,2011,Kharif,Groundnut,25470,77431
Tamil Nadu,TUTICORIN,2011,Kharif,Jowar,2322,5226
Tamil Nadu,TUTICORIN,2011,Kharif,Bajra,833,2417
Tamil Nadu,TUTICORIN,2011,Kharif,Ragi,13359,46673
Tamil Nadu,TUTICORIN,2011,Kharif,Moong(Green Gram),30480,21429
Tamil Nadu,TUTICORIN,2011,Kharif,Urad,27248,28480
Tamil Nadu,TUTICORIN,2011,Kharif,Cotton(lint),4248,7872
Tamil Nadu,TUTICORIN,2011,Kharif,Sunflower,9320,21846
Tamil Nadu,TUTICORIN,2011,Rabi,Rice,83457,387216
Tamil Nadu,TUTICORIN,2011,Rabi,Gram,17453,12358
Tamil Nadu,TUTICORIN,2011,Rabi,Groundnut,15647,43692
Tamil Nadu,TUTICORIN,2011,Rabi,Maize,7380,30835
Tamil Nadu,TUTICORIN,2011,Rabi,Bajra,14713,13099
Tamil Nadu,TUTICORIN,2011,Rabi,Jowar,8231,19040
Tamil Nadu,TUTICORIN,2011,Rabi,Moong(Green Gram),9948,8677
Tamil Nadu,TUTICORIN,2011,Rabi,Urad,13232,11020
Tamil Nadu,TUTICORIN,2011,Rabi,Cotton(lint),16285,9491
Tamil Nadu,TUTICORIN,2011,Rabi,Ragi,8927,28448
Tamil Nadu,TUTICORIN,2011,Whole Year,Sugarcane,19671,1936425
Tamil Nadu,TUTICORIN,2011,Whole Year,Banana,3020,93314
Tamil Nadu,TUTICORIN,2011,Whole Year,Tapioca,4494,9587
Tamil Nadu,TUTICORIN,2011,Whole Year,Coconut,17270,57989
Tamil Nadu,TUTICORIN,2011,Whole Year,Cashewnut,5390,5834
Tamil Nadu,TUTICORIN,2011,Whole Year,Turmeric,9434,32024
Tamil Nadu,TUTICORIN,2011,Whole Year,Onion,10427,29381
Tamil Nadu,TUTICORIN,2011,Whole Year,Dry chillies,5768,8127
Tamil Nadu,TUTICORIN,2011,Whole Year,Coriander,13265,25524
Tamil Nadu,TUTICORIN,2011,Whole Year,Castor seed,1128,3600
Tamil Nadu,TUTICORIN,2011,Summer,Rice,98797,472344
Tamil Nadu,TUTICORIN,2011,Summer,Groundnut,42773,91313
Tamil Nadu,TUTICORIN,2011,Summer,Sesamum,307,510
Tamil Nadu,TUTICORIN,2011,Summer,Sunflower,2495,4782
Tamil Nadu,TUTICORIN,2011,Summer,Black gram,7043,21834
Tamil Nadu,TUTICORIN,2012,Kharif,Rice,86701,307837
Tamil Nadu,TUTICORIN,2012,Kharif,Maize,35772,181504
Tamil Nadu,TUTICORIN,2012,Kharif,Groundnut,18613,35723
Tamil Nadu,TUTICORIN,2012,Kharif,Jowar,11894,13288
Tamil Nadu,TUTICORIN,2012,Kharif,Bajra,9258,10852
Tamil Nadu,TUTICORIN,2012,Kharif,Ragi,6694,19446
Tamil Nadu,TUTICORIN,2012,Kharif,Moong(Green Gram),5919,1976
Tamil Nadu,TUTICORIN,2012,Kharif,Urad,15305,12109
Tamil Nadu,TUTICORIN,2012,Kharif,Cotton(lint),1607,1139
Tamil Nadu,TUTICORIN,2012,Kharif,Sunflower,11702,26351
Tamil Nadu,TUTICORIN,2012,Rabi,Rice,102375,290237
Tamil Nadu,TUTICORIN,2012,Rabi,Gram,28878,15626
Tamil Nadu,TUTICORIN,2012,Rabi,Groundnut,50407,61912
Tamil Nadu,TUTICORIN,2012,Rabi,Maize,32827,92406
Tamil Nadu,TUTICORIN,2012,Rabi,Bajra,9067,14653
Tamil Nadu,TUTICORIN,2012,Rabi,Jowar,5012,8175
Tamil Nadu,TUTICORIN,2012,Rabi,Moong(Green Gram),24122,7709
Tamil Nadu,TUTICORIN,2012,Rabi,Urad,20928,9195
Tamil Nadu,TUTICORIN,2012,Rabi,Cotton(lint),12014,10088
Tamil Nadu,TUTICORIN,2012,Rabi,Ragi,11810,22650
Tamil Nadu,TUTICORIN,2012,Whole Year,Sugarcane,13509,1052522
Tamil Nadu,TUTICORIN,2012,Whole Year,Banana,1115,33548
Tamil Nadu,TUTICORIN,2012,Whole Year,Tapioca,5583,8041
Tamil Nadu,TUTICORIN,2012,Whole Year,Coconut,7697,3750
Tamil Nadu,TUTICORIN,2012,Whole Year,Cashewnut,3291,8058
Tamil Nadu,TUTICORIN,2012,Whole Year,Turmeric,14557,25782
Tamil Nadu,TUTICORIN,2012,Whole Year,Onion,5702,16008
Tamil Nadu,TUTICORIN,2012,Whole Year,Dry chillies,4077,5479
Tamil Nadu,TUTICORIN,2012,Whole Year,Coriander,3719,10842
Tamil Nadu,TUTICORIN,2012,Whole Year,Castor seed,15230,23203
Tamil Nadu,TUTICORIN,2012,Summer,Rice,42345,146041
Tamil Nadu,TUTICORIN,2012,Summer,Groundnut,22402,33972
Tamil Nadu,TUTICORIN,2012,Summer,Sesamum,4425,5785
Tamil Nadu,TUTICORIN,2012,Summer,Sunflower,7758,4848
Tamil Nadu,TUTICORIN,2012,Summer,Black gram,4283,4026
Tamil Nadu,TUTICORIN,2013,Kharif,Rice,23683,67702
Tamil Nadu,TUTICORIN,2013,Kharif,Maize,21124,150688
Tamil Nadu,TUTICORIN,2013,Kharif,Groundnut,28548,77122
Tamil Nadu,TUTICORIN,2013,Kharif,Jowar,12957,10869
Tamil Nadu,TUTICORIN,2013,Kharif,Bajra,14663,34852
Tamil Nadu,TUTICORIN,2013,Kharif,Ragi,8408,6363
Tamil Nadu,TUTICORIN,2013,Kharif,Moong(Green Gram),14279,14640
Tamil Nadu,TUTICORIN,2013,Kharif,Urad,15089,16528
Tamil Nadu,TUTICORIN,2013,Kharif,Cotton(lint),18684,39817
Tamil Nadu,TUTICORIN,2013,Kharif,Sunflower,2037,5919
Tamil Nadu,TUTICORIN,2013,Rabi,Rice,64861,248983
Tamil Nadu,TUTICORIN,2013,Rabi,Gram,5270,3149
Tamil Nadu,TUTICORIN,2013,Rabi,Groundnut,13170,26505
Tamil Nadu,TUTICORIN,2013,Rabi,Maize,11599,76628
Tamil Nadu,TUTICORIN,2013,Rabi,Bajra,14462,31088
Tamil Nadu,TUTICORIN,2013,Rabi,Jowar,2589,2657
Tamil Nadu,TUTICORIN,2013,Rabi,Moong(Green Gram),7788,5777
Tamil Nadu,TUTICORIN,2013,Rabi,Urad,873,760
Tamil Nadu,TUTICORIN,2013,Rabi,Cotton(lint),18753,35621
Tamil Nadu,TUTICORIN,2013,Rabi,Ragi,2874,5721
Tamil Nadu,TUTICORIN,2013,Whole Year,Sugarcane,36974,3562261
Tamil Nadu,TUTICORIN,2013,Whole Year,Banana,2314,87427
Tamil Nadu,TUTICORIN,2013,Whole Year,Tapioca,2371,7879
Tamil Nadu,TUTICORIN,2013,Whole Year,Coconut,9678,30481
Tamil Nadu,TUTICORIN,2013,Whole Year,Cashewnut,17105,68530
Tamil Nadu,TUTICORIN,2013,Whole Year,Turmeric,14575,52185
Tamil Nadu,TUTICORIN,2013,Whole Year,Onion,12356,36198
Tamil Nadu,TUTICORIN,2013,Whole Year,Dry chillies,12886,10606
Tamil Nadu,TUTICORIN,2013,Whole Year,Coriander,13316,34074
Tamil Nadu,TUTICORIN,2013,Whole Year,Castor seed,5285,12326
Tamil Nadu,TUTICORIN,2013,Summer,Rice,73547,304125
Tamil Nadu,TUTICORIN,2013,Summer,Groundnut,34259,102161
Tamil Nadu,TUTICORIN,2013,Summer,Sesamum,14269,49979
Tamil Nadu,TUTICORIN,2013,Summer,Sunflower,7015,22839
Tamil Nadu,TUTICORIN,2013,Summer,Black gram,10882,41214
Tamil Nadu,VELLORE,1997,Kharif,Rice,61263,194935
Tamil Nadu,VELLORE,1997,Kharif,Maize,8448,22322
Tamil Nadu,VELLORE,1997,Kharif,Groundnut,17476,35103
Tamil Nadu,VELLORE,1997,Kharif,Jowar,2933,2117
Tamil Nadu,VELLORE,1997,Kharif,Bajra,9433,6759
Tamil Nadu,VELLORE,1997,Kharif,Ragi,4720,7363
Tamil Nadu,VELLORE,1997,Kharif,Moong(Green Gram),20235,14782
Tamil Nadu,VELLORE,1997,Kharif,Urad,7774,3987
Tamil Nadu,VELLORE,1997,Kharif,Cotton(lint),19178,18596
Tamil Nadu,VELLORE,1997,Kharif,Sunflower,9573,19979
Tamil Nadu,VELLORE,1997,Rabi,Rice,75657,279387
Tamil Nadu,VELLORE,1997,Rabi,Gram,18965,21489
Tamil Nadu,VELLORE,1997,Rabi,Groundnut,21274,32975
Tamil Nadu,VELLORE,1997,Rabi,Maize,13062,56599
Tamil Nadu,VELLORE,1997,Rabi,Bajra,11560,13332
Tamil Nadu,VELLORE,1997,Rabi,Jowar,11979,32572
Tamil Nadu,VELLORE,1997,Rabi,Moong(Green Gram),15420,18267
Tamil Nadu,VELLORE,1997,Rabi,Urad,4612,2739
Tamil Nadu,VELLORE,1997,Rabi,Cotton(lint),20905,18995
Tamil Nadu,VELLORE,1997,Rabi,Ragi,5984,3504
Tamil Nadu,VELLORE,1997,Whole Year,Sugarcane,2900,348411
Tamil Nadu,VELLORE,1997,Whole Year,Banana,6941,297262
Tamil Nadu,VELLORE,1997,Whole Year,Tapioca,4947,10151
Tamil Nadu,VELLORE,1997,Whole Year,Coconut,11931,7888
Tamil Nadu,VELLORE,1997,Whole Year,Cashewnut,8518,25656
Tamil Nadu,VELLORE,1997,Whole Year,Turmeric,5002,18216
Tamil Nadu,VELLORE,1997,Whole Year,Onion,2661,4616
Tamil Nadu,VELLORE,1997,Whole Year,Dry chillies,5979,16335
Tamil Nadu,VELLORE,1997,Whole Year,Coriander,7927,13441
Tamil Nadu,VELLORE,1997,Whole Year,Castor seed,13076,39943
Tamil Nadu,VELLORE,1997,Summer,Rice,128778,596539
Tamil Nadu,VELLORE,1997,Summer,Groundnut,28868,58802
Tamil Nadu,VELLORE,1997,Summer,Sesamum,14363,9896
Tamil Nadu,VELLORE,1997,Summer,Sunflower,13252,23933
Tamil Nadu,VELLORE,1997,Summer,Black gram,14155,26219
Tamil Nadu,VELLORE,1998,Kharif,Rice,93283,299238
Tamil Nadu,VELLORE,1998,Kharif,Maize,5182,11821
Tamil Nadu,VELLORE,1998,Kharif,Groundnut,41248,108871
Tamil Nadu,VELLORE,1998,Kharif,Jowar,10224,27050
Tamil Nadu,VELLORE,1998,Kharif,Bajra,8134,15583
Tamil Nadu,VELLORE,1998,Kharif,Ragi,5732,9157
Tamil Nadu,VELLORE,1998,Kharif,Moong(Green Gram),27814,12831
Tamil Nadu,VELLORE,1998,Kharif,Urad,12982,16132
Tamil Nadu,VELLORE,1998,Kharif,Cotton(lint),17083,14419
Tamil Nadu,VELLORE,1998,Kharif,Sunflower,14210,34293
Tamil Nadu,VELLORE,1998,Rabi,Rice,100290,368831
Tamil Nadu,VELLORE,1998,Rabi,Gram,4394,2489
Tamil Nadu,VELLORE,1998,Rabi,Groundnut,29455,82399
Tamil Nadu,VELLORE,1998,Rabi,Maize,17896,89167
Tamil Nadu,VELLORE,1998,Rabi,Bajra,2631,2252
Tamil Nadu,VELLORE,1998,Rabi,Jowar,3951,7545
Tamil Nadu,VELLORE,1998,Rabi,Moong(Green Gram),19869,17933
Tamil Nadu,VELLORE,1998,Rabi,Urad,999,455
Tamil Nadu,VELLORE,1998,Rabi,Cotton(lint),21144,32495
Tamil Nadu,VELLORE,1998,Rabi,Ragi,10559,24247
Tamil Nadu,VELLORE,1998,Whole Year,Sugarcane,27935,2759783
Tamil Nadu,VELLORE,1998,Whole Year,Banana,1665,49040
Tamil Nadu,VELLORE,1998,Whole Year,Tapioca,1168,1862
Tamil Nadu,VELLORE,1998,Whole Year,Coconut,7696,22218
Tamil Nadu,VELLORE,1998,Whole Year,Cashewnut,2927,5004
Tamil Nadu,VELLORE,1998,Whole Year,Turmeric,2967,4349
Tamil Nadu,VELLORE,1998,Whole Year,Onion,4459,10519
Tamil Nadu,VELLORE,1998,Whole Year,Dry chillies,12918,12776
Tamil Nadu,VELLORE,1998,Whole Year,Coriander,636,473
Tamil Nadu,VELLORE,1998,Whole Year,Castor seed,7270,9791
Tamil Nadu,VELLORE,1998,Summer,Rice,60188,182130
Tamil Nadu,VELLORE,1998,Summer,Groundnut,33905,59080
Tamil Nadu,VELLORE,1998,Summer,Sesamum,11736,8254
Tamil Nadu,VELLORE,1998,Summer,Sunflower,14734,43303
Tamil Nadu,VELLORE,1998,Summer,Black gram,12120,37291
Tamil Nadu,VELLORE,1999,Kharif,Rice,72838,366607
Tamil Nadu,VELLORE,1999,Kharif,Maize,7538,29447
Tamil Nadu,VELLORE,1999,Kharif,Groundnut,38998,50910
Tamil Nadu,VELLORE,1999,Kharif,Jowar,13485,16638
Tamil Nadu,VELLORE,1999,Kharif,Bajra,4472,11013
Tamil Nadu,VELLORE,1999,Kharif,Ragi,3974,9960
Tamil Nadu,VELLORE,1999,Kharif,Moong(Green Gram),18690,10049
Tamil Nadu,VELLORE,1999,Kharif,Urad,28519,18105
Tamil Nadu,VELLORE,1999,Kharif,Cotton(lint),3541,3840
Tamil Nadu,VELLORE,1999,Kharif,Sunflower,11367,7313
Tamil Nadu,VELLORE,1999,Rabi,Rice,51853,241175
Tamil Nadu,VELLORE,1999,Rabi,Gram,27203,17169
Tamil Nadu,VELLORE,1999,Rabi,Groundnut,21728,54331
Tamil Nadu,VELLORE,1999,Rabi,Maize,1426,3921
Tamil Nadu,VELLORE,1999,Rabi,Bajra,9719,13124
Tamil Nadu,VELLORE,1999,Rabi,Jowar,1800,1753
Tamil Nadu,VELLORE,1999,Rabi,Moong(Green Gram),8584,4080
Tamil Nadu,VELLORE,1999,Rabi,Urad,32207,23203
Tamil Nadu,VELLORE,1999,Rabi,Cotton(lint),13143,18974
Tamil Nadu,VELLORE,1999,Rabi,Ragi,9122,25298
Tamil Nadu,VELLORE,1999,Whole Year,Sugarcane,11674,1237988
Tamil Nadu,VELLORE,1999,Whole Year,Banana,4213,125852
Tamil Nadu,VELLORE,1999,Whole Year,Tapioca,14124,32491
Tamil Nadu,VELLORE,1999,Whole Year,Coconut,1032,2557
Tamil Nadu,VELLORE,1999,Whole Year,Cashewnut,13809,52354
Tamil Nadu,VELLORE,1999,Whole Year,Turmeric,10209,20450
Tamil Nadu,VELLORE,1999,Whole Year,Onion,13448,9681
Tamil Nadu,VELLORE,1999,Whole Year,Dry chillies,690,2242
Tamil Nadu,VELLORE,1999,Whole Year,Coriander,2214,6625
Tamil Nadu,VELLORE,1999,Whole Year,Castor seed,8218,7189
Tamil Nadu,VELLORE,1999,Summer,Rice,45621,213806
Tamil Nadu,VELLORE,1999,Summer,Groundnut,55515,133505
Tamil Nadu,VELLORE,1999,Summer,Sesamum,9681,24426
Tamil Nadu,VELLORE,1999,Summer,Sunflower,7350,16816
Tamil Nadu,VELLORE,1999,Summer,Black gram,14164,14917
Tamil Nadu,VELLORE,2000,Kharif,Rice,74593,316065
Tamil Nadu,VELLORE,2000,Kharif,Maize,16221,33013
Tamil Nadu,VELLORE,2000,Kharif,Groundnut,20767,48774
Tamil Nadu,VELLORE,2000,Kharif,Jowar,15936,49052
Tamil Nadu,VELLORE,2000,Kharif,Bajra,9621,13658
Tamil Nadu,VELLORE,2000,Kharif,Ragi,11498,11111
Tamil Nadu,VELLORE,2000,Kharif,Moong(Green Gram),8006,5314
Tamil Nadu,VELLORE,2000,Kharif,Urad,23783,22282
Tamil Nadu,VELLORE,2000,Kharif,Cotton(lint),18843,30665
Tamil Nadu,VELLORE,2000,Kharif,Sunflower,16116,20594
Tamil Nadu,VELLORE,2000,Rabi,Rice,47348,155418
Tamil Nadu,VELLORE,2000,Rabi,Gram,29868,29509
Tamil Nadu,VELLORE,2000,Rabi,Groundnut,22618,59392
Tamil Nadu,VELLORE,2000,Rabi,Maize,3538,8443
Tamil Nadu,VELLORE,2000,Rabi,Bajra,782,887
Tamil Nadu,VELLORE,2000,Rabi,Jowar,9534,24030
Tamil Nadu,VELLORE,2000,Rabi,Moong(Green Gram),24572,11990
Tamil Nadu,VELLORE,2000,Rabi,Urad,8732,7614
Tamil Nadu,VELLORE,2000,Rabi,Cotton(lint),16483,25678
Tamil Nadu,VELLORE,2000,Rabi,Ragi,5594,10908
Tamil Nadu,VELLORE,2000,Whole Year,Sugarcane,13984,1569560
Tamil Nadu,VELLORE,2000,Whole Year,Banana,3845,155378
Tamil Nadu,VELLORE,2000,Whole Year,Tapioca,7805,5748
Tamil Nadu,VELLORE,2000,Whole Year,Coconut,16459,46328
Tamil Nadu,VELLORE,2000,Whole Year,Cashewnut,14873,28446
Tamil Nadu,VELLORE,2000,Whole Year,Turmeric,6307,11320
Tamil Nadu,VELLORE,2000,Whole Year,Onion,13176,18076
Tamil Nadu,VELLORE,2000,Whole Year,Dry chillies,2954,8260
Tamil Nadu,VELLORE,2000,Whole Year,Coriander,8085,15473
Tamil Nadu,VELLORE,2000,Whole Year,Castor seed,11815,22201
Tamil Nadu,VELLORE,2000,Summer,Rice,87597,405597
Tamil Nadu,VELLORE,2000,Summer,Groundnut,3815,9846
Tamil Nadu,VELLORE,2000,Summer,Sesamum,8549,14713
Tamil Nadu,VELLORE,2000,Summer,Sunflower,10188,9679
Tamil Nadu,VELLORE,2000,Summer,Black gram,13808,29417
Tamil Nadu,VELLORE,2001,Kharif,Rice,111582,383461
Tamil Nadu,VELLORE,2001,Kharif,Maize,25569,98553
Tamil Nadu,VELLORE,2001,Kharif,Groundnut,24778,36354
Tamil Nadu,VELLORE,2001,Kharif,Jowar,5119,15409
Tamil Nadu,VELLORE,2001,Kharif,Bajra,13590,15280
Tamil Nadu,VELLORE,2001,Kharif,Ragi,4967,5980
Tamil Nadu,VELLORE,2001,Kharif,Moong(Green Gram),2342,2746
Tamil Nadu,VELLORE,2001,Kharif,Urad,11146,13214
Tamil Nadu,VELLORE,2001,Kharif,Cotton(lint),23797,18466
Tamil Nadu,VELLORE,2001,Kharif,Sunflower,14686,48985
Tamil Nadu,VELLORE,2001,Rabi,Rice,121448,287488
Tamil Nadu,VELLORE,2001,Rabi,Gram,24904,28393
Tamil Nadu,VELLORE,2001,Rabi,Groundnut,25538,58662
Tamil Nadu,VELLORE,2001,Rabi,Maize,44486,309142
Tamil Nadu,VELLORE,2001,Rabi,Bajra,13238,13512
Tamil Nadu,VELLORE,2001,Rabi,Jowar,12436,36205
Tamil Nadu,VELLORE,2001,Rabi,Moong(Green Gram),29530,30226
Tamil Nadu,VELLORE,2001,Rabi,Urad,19963,15384
Tamil Nadu,VELLORE,2001,Rabi,Cotton(lint),6762,3223
Tamil Nadu,VELLORE,2001,Rabi,Ragi,12276,21193
Tamil Nadu,VELLORE,2001,Whole Year,Sugarcane,8372,732735
Tamil Nadu,VELLORE,2001,Whole Year,Banana,4299,118228
Tamil Nadu,VELLORE,2001,Whole Year,Tapioca,12631,15160
Tamil Nadu,VELLORE,2001,Whole Year,Coconut,11027,21668
Tamil Nadu,VELLORE,2001,Whole Year,Cashewnut,15873,29379
Tamil Nadu,VELLORE,2001,Whole Year,Turmeric,5875,8374
Tamil Nadu,VELLORE,2001,Whole Year,Onion,7242,14489
Tamil Nadu,VELLORE,2001,Whole Year,Dry chillies,8304,7080
Tamil Nadu,VELLORE,2001,Whole Year,Coriander,1634,5909
Tamil Nadu,VELLORE,2001,Whole Year,Castor seed,8446,17280
Tamil Nadu,VELLORE,2001,Summer,Rice,88636,412372
Tamil Nadu,VELLORE,2001,Summer,Groundnut,55250,81633
Tamil Nadu,VELLORE,2001,Summer,Sesamum,772,2099
Tamil Nadu,VELLORE,2001,Summer,Sunflower,8080,20824
Tamil Nadu,VELLORE,2001,Summer,Black gram,6764,12230
Tamil Nadu,VELLORE,2002,Kharif,Rice,105721,317610
Tamil Nadu,VELLORE,2002,Kharif,Maize,12463,22676
Tamil Nadu,VELLORE,2002,Kharif,Groundnut,50524,73220
Tamil Nadu,VELLORE,2002,Kharif,Jowar,4419,3667
Tamil Nadu,VELLORE,2002,Kharif,Bajra,8705,21747
Tamil Nadu,VELLORE,2002,Kharif,Ragi,14608,12349
Tamil Nadu,VELLORE,2002,Kharif,Moong(Green Gram),2061,1020
Tamil Nadu,VELLORE,2002,Kharif,Urad,4299,1618
Tamil Nadu,VELLORE,2002,Kharif,Cotton(lint),25047,31787
Tamil Nadu,VELLORE,2002,Kharif,Sunflower,9951,10343
Tamil Nadu,VELLORE,2002,Rabi,Rice,7875,24475
Tamil Nadu,VELLORE,2002,Rabi,Gram,23901,10921
Tamil Nadu,VELLORE,2002,Rabi,Groundnut,33818,49757
Tamil Nadu,VELLORE,2002,Rabi,Maize,12630,66665
Tamil Nadu,VELLORE,2002,Rabi,Bajra,196,333
Tamil Nadu,VELLORE,2002,Rabi,Jowar,11260,16068
